Service Request No,original_address_field,st_num_x,st_dir_x,st_name,Location,Created Date,Status Date,Status,Vehicle Make/Model,License Plate Number,Pound assigned inventory number,City X Coordinate,City Y Coordinate,Vehicle Body Style,impound_date,date,X Coordinate,Y Coordinate,X,Y,iss_dt_tim,st_num_y,st_dir_y,st_nm,st_name_edit,address,lcns_plt_s,viol_cd,viol_desc,rpt_dstrct,vhcl_make,fine_lvl,tckt_que,year,on_route,datetime,penalty
,,,,,,,,,,V944157,,,,,,3/30/2016 0:00,,,-87.6304299,41.9037928,3/30/2016 3:30,47,W,DIVISION,DIVISION ST,47 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,BMW,60,Paid,2016,TRUE,3/30/2016 3:30,TICKET - NO TOW
,,,,,,,,,,R603304,,,,,,3/31/2016 0:00,,,-87.67336,42.00841,3/31/2016 3:09,6963,N,CLARK,CLARK ST,6963 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,FORD,60,Paid,2016,TRUE,3/31/2016 3:09,TICKET - NO TOW
,,,,,,,,,,E759994,,,,,,3/31/2016 0:00,,,-87.6735572,42.0080518,3/31/2016 3:10,6953,N,CLARK,CLARK ST,6953 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,TOYT,60,Paid,2016,TRUE,3/31/2016 3:10,TICKET - NO TOW
,,,,,,,,,,DVY4972,,,,,,3/31/2016 0:00,,,-87.67451,42.00969,3/31/2016 3:14,7022,N,CLARK,CLARK ST,7022 N CLARK,OH,964060,3-7 AM SNOW ROUTE,24,PONT,60,Paid,2016,TRUE,3/31/2016 3:14,TICKET - NO TOW
,,,,,,,,,,Z564399,,,,,,3/31/2016 0:00,,,-87.676053,42.0183494,3/31/2016 3:20,7514,N,CLARK,CLARK ST,7514 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,FORD,60,Paid,2016,TRUE,3/31/2016 3:20,TICKET - NO TOW
,,,,,,,,,,V230811,,,,,,3/30/2016 0:00,,,-87.6718999,42.00291,3/30/2016 3:05,6641,N,CLARK,CLARK ST,6641 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,KIA,60,Paid,2016,TRUE,3/30/2016 3:05,TICKET - NO TOW
,,,,,,,,,,Y713145,,,,,,3/30/2016 0:00,,,-87.6744751,42.0124544,3/30/2016 3:18,7133,N,CLARK,CLARK ST,7133 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,DODG,120,Paid,2016,TRUE,3/30/2016 3:18,TICKET - NO TOW
,,,,,,,,,,R880090,,,,,,3/30/2016 0:00,,,-87.6744879,42.0128393,3/30/2016 3:20,7221,N,CLARK,CLARK ST,7221 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,FORD,60,Paid,2016,TRUE,3/30/2016 3:20,TICKET - NO TOW
,,,,,,,,,,E964645,,,,,,3/4/2016 0:00,,,-87.6272,41.86918,3/4/2016 3:23,1105,S,STATE ST,STATE ST,1105 S STATE ST,IL,964060,3-7 AM SNOW ROUTE,1,HOND,60,Paid,2016,TRUE,3/4/2016 3:23,TICKET - NO TOW
,,,,,,,,,,37397CV,,,,,,3/31/2016 0:00,,,-87.697685,41.9757251,3/31/2016 3:00,2721,W,FOSTER,FOSTER AVE,2721 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,DODG,60,Paid,2016,TRUE,3/31/2016 3:00,TICKET - NO TOW
,,,,,,,,,,2373064,,,,,,3/31/2016 0:00,,,-87.6969417,41.9760049,3/31/2016 3:02,2718,W,FOSTER,FOSTER AVE,2718 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,TOYT,60,Paid,2016,TRUE,3/31/2016 3:02,TICKET - NO TOW
,,,,,,,,,,3780TX,,,,,,3/31/2016 0:00,,,-87.6980233,41.9759849,3/31/2016 3:05,2740,W,FOSTER,FOSTER AVE,2740 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,FORD,60,Dismissed,2016,TRUE,3/31/2016 3:05,TICKET - NO TOW
,,,,,,,,,,6023270,,,,,,3/31/2016 0:00,,,-87.6980233,41.9759849,3/31/2016 3:15,2740,W,FOSTER,FOSTER AVE,2740 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,JEEP,60,Paid,2016,TRUE,3/31/2016 3:15,TICKET - NO TOW
,,,,,,,,,,R223357,,,,,,3/24/2016 0:00,,,-87.70726,41.97549,3/24/2016 4:04,3125,W,FOSTER,FOSTER AVE,3125 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,17,VOLK,60,Paid,2016,TRUE,3/24/2016 4:04,TICKET - NO TOW
,,,,,,,,,,N530737,,,,,,3/29/2016 0:00,,,-87.62714,41.87384,3/29/2016 3:07,637,S,STATE,STATE ST,637 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,BUIC,120,Paid,2016,TRUE,3/29/2016 3:07,TICKET - NO TOW
,,,,,,,,,,Z138483,,,,,,3/27/2016 0:00,,,-87.6931,41.97612,3/27/2016 3:28,2516,W,FOSTER,FOSTER AVE,2516 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,MERZ,60,Paid,2016,TRUE,3/27/2016 3:28,TICKET - NO TOW
,,,,,,,,,,3788TX,,,,,,3/28/2016 0:00,,,-87.7091499,41.9819699,3/28/2016 3:14,5522,N,KEDZIE,KEDZIE AVE,5522 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,TOYT,60,Dismissed,2016,TRUE,3/28/2016 3:14,TICKET - NO TOW
,,,,,,,,,,V792398,,,,,,3/30/2016 0:00,,,-87.69354,41.97612,3/30/2016 3:05,2524,W,FOSTER,FOSTER AVE,2524 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,CHEV,120,Notice,2016,TRUE,3/30/2016 3:05,TICKET - NO TOW
,,,,,,,,,,E827752,,,,,,3/25/2016 0:00,,,-87.6980233,41.9759849,3/25/2016 3:00,2740,W,FOSTER AVE,FOSTER AVE,2740 W FOSTER AVE,IL,964060,3-7 AM SNOW ROUTE,20,DODG,60,Paid,2016,TRUE,3/25/2016 3:00,TICKET - NO TOW
,,,,,,,,,,532TX,,,,,,2/26/2016 0:00,,,-87.6178145,41.8453234,2/26/2016 3:13,2620,S,KING DR,MARTIN LUTHER KING DRIVE,2620 S KING DR,IL,964060,3-7 AM SNOW ROUTE,1,FORD,60,Dismissed,2016,TRUE,2/26/2016 3:13,TICKET - NO TOW
,,,,,,,,,,Z928660,,,,,,3/31/2016 0:00,,,-87.62708,41.86854,3/31/2016 3:07,1133,S,STATE,STATE ST,1133 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,CHRY,60,Dismissed,2016,TRUE,3/31/2016 3:07,TICKET - NO TOW
,,,,,,,,,,S769178,,,,,,3/25/2016 0:00,,,-87.6272751,41.8716473,3/25/2016 3:13,813,S,STATE,STATE ST,813 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,HOND,120,Paid,2016,TRUE,3/25/2016 3:13,TICKET - NO TOW
,,,,,,,,,,Y877557,,,,,,3/27/2016 0:00,,,-87.6270751,41.86146,3/27/2016 3:19,1507,S,STATE,STATE ST,1507 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,CHEV,60,Paid,2016,TRUE,3/27/2016 3:19,TICKET - NO TOW
,,,,,,,,,,R141088,,,,,,3/30/2016 0:00,,,-87.6651691,41.7504507,3/30/2016 4:45,1642,W,79TH ST,79TH ST,1642 W 79TH ST,IL,964060,3-7 AM SNOW ROUTE,6,JEEP,120,Notice,2016,TRUE,3/30/2016 4:45,TICKET - NO TOW
,,,,,,,,,,9201636,,,,,,3/27/2016 0:00,,,-87.6921213,41.9198694,3/27/2016 3:39,2125,N,MILWAUKEE,MILWAUKEE AVE,2125 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,VOLK,60,Paid,2016,TRUE,3/27/2016 3:39,TICKET - NO TOW
,,,,,,,,,,R829313,,,,,,3/28/2016 0:00,,,-87.67057,41.90571,3/28/2016 3:21,1330,N,MILWAUKEE,MILWAUKEE AVE,1330 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,LEXU,60,Paid,2016,TRUE,3/28/2016 3:21,TICKET - NO TOW
,,,,,,,,,,YS8530,,,,,,3/27/2016 0:00,,,-87.69967,41.92457,3/27/2016 3:46,2381,N,MILWAUKEE,MILWAUKEE AVE,2381 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,FORD,60,Paid,2016,TRUE,3/27/2016 3:46,TICKET - NO TOW
,,,,,,,,,,G835030,,,,,,3/28/2016 0:00,,,-87.6746957,42.0140676,3/28/2016 3:25,7335,N,CLARK,CLARK ST,7335 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,BUIC,60,Paid,2016,TRUE,3/28/2016 3:25,TICKET - NO TOW
,,,,,,,,,,V751662,,,,,,3/31/2016 0:00,,,-87.6743424,42.0098802,3/31/2016 3:12,7034,N,CLARK,CLARK ST,7034 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,HOND,60,Paid,2016,TRUE,3/31/2016 3:12,TICKET - NO TOW
,,,,,,,,,,S148935,,,,,,3/31/2016 0:00,,,-87.6743529,42.0099272,3/31/2016 3:11,7036,N,CLARK,CLARK ST,7036 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,CHRY,60,Paid,2016,TRUE,3/31/2016 3:11,TICKET - NO TOW
,,,,,,,,,,P852247,,,,,,3/29/2016 0:00,,,-87.61645,41.84407,3/29/2016 3:18,2801,S,KING DR,MARTIN LUTHER KING DRIVE,2801 S KING DR,IL,964060,3-7 AM SNOW ROUTE,1,CHEV,60,Paid,2016,TRUE,3/29/2016 3:18,TICKET - NO TOW
,,,,,,,,,,R982567,,,,,,3/31/2016 0:00,,,-87.6731392,42.0063059,3/31/2016 3:09,6829,N,CLARK,CLARK ST,6829 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,JEEP,120,Paid,2016,TRUE,3/31/2016 3:09,TICKET - NO TOW
,,,,,,,,,,E356636,,,,,,3/30/2016 0:00,,,-87.67518,42.01348,3/30/2016 3:22,7220,N,CLARK,CLARK ST,7220 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,MITS,120,Notice,2016,TRUE,3/30/2016 3:22,TICKET - NO TOW
,,,,,,,,,,S949103,,,,,,3/24/2016 0:00,,,-87.70916,41.98246,3/24/2016 3:54,5540,N,KEDZIE,KEDZIE AVE,5540 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,CHRY,60,Paid,2016,TRUE,3/24/2016 3:54,TICKET - NO TOW
,,,,,,,,,,V751594,,,,,,3/28/2016 0:00,,,-87.70913,41.98006,3/28/2016 3:18,5420,N,KEDZIE,KEDZIE AVE,5420 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,LEXU,60,Dismissed,2016,TRUE,3/28/2016 3:18,TICKET - NO TOW
,,,,,,,,,,Z713688,,,,,,1/25/2016 0:00,,,-87.6247099,41.85328,1/25/2016 3:06,62,E,CERMAK,CERMAK,62 E CERMAK,IL,964060,3-7 AM SNOW ROUTE,1,HOND,120,Notice,2016,TRUE,1/25/2016 3:06,TICKET - NO TOW
,,,,,,,,,,P921527,,,,,,3/27/2016 0:00,,,-87.6358696,41.9039343,3/27/2016 3:07,226,W,DIVISION,DIVISION ST,226 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,CHRY,120,Paid,2016,TRUE,3/27/2016 3:07,TICKET - NO TOW
,,,,,,,,,,V840770,,,,,,3/27/2016 0:00,,,-87.6969699,41.9760049,3/27/2016 3:32,2720,W,FOSTER,FOSTER AVE,2720 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,HOND,60,Paid,2016,TRUE,3/27/2016 3:32,TICKET - NO TOW
,,,,,,,,,,R343971,,,,,,3/31/2016 0:00,,,-87.6746606,42.0116673,3/31/2016 3:15,7106,N,CLARK,CLARK ST,7106 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,VOLK,120,Notice,2016,TRUE,3/31/2016 3:15,TICKET - NO TOW
,,,,,,,,,,E824771,,,,,,3/31/2016 0:00,,,-87.69354,41.97612,3/31/2016 3:10,2524,W,FOSTER,FOSTER AVE,2524 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,AUDI,120,Paid,2016,TRUE,3/31/2016 3:10,TICKET - NO TOW
,,,,,,,,,,V199875,,,,,,1/17/2016 0:00,,,-87.6735831,42.0066394,1/17/2016 3:25,6900,N,CLARK,CLARK ST,6900 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,VOLK,120,Paid,2016,TRUE,1/17/2016 3:25,TICKET - NO TOW
,,,,,,,,,,Z105638,,,,,,2/20/2016 0:00,,,-87.6739795,42.00989,2/20/2016 3:19,7029,N,CLARK,CLARK ST,7029 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,FORD,60,Paid,2016,TRUE,2/20/2016 3:19,TICKET - NO TOW
,,,,,,,,,,E210860,,,,,,2/13/2016 0:00,,,-87.7048965,41.8461107,2/13/2016 3:10,2503,S,KEDZIE,KEDZIE AVE,2503 S KEDZIE,IL,964060,3-7 AM SNOW ROUTE,10,CHEV,60,Paid,2016,TRUE,2/13/2016 3:10,TICKET - NO TOW
,,,,,,,,,,Y920831,,,,,,3/25/2016 0:00,,,-87.6401879,41.9238649,3/25/2016 6:18,438,W,BELDEN,BELDEN,438 W BELDEN,IL,964060,3-7 AM SNOW ROUTE,18,TOYT,60,Dismissed,2016,FALSE,3/25/2016 6:18,TICKET - NO TOW
,,,,,,,,,,Z713656,,,,,,2/28/2016 0:00,,,-87.6626192,41.7502451,2/28/2016 3:17,1559,W,79TH ST,79TH ST,1559 W 79TH ST,IL,964060,3-7 AM SNOW ROUTE,6,MERZ,60,Paid,2016,TRUE,2/28/2016 3:17,TICKET - NO TOW
,,,,,,,,,,GSP2347,,,,,,3/23/2016 0:00,,,-87.67809,41.97631,3/23/2016 3:15,1940,W,FOSTER,FOSTER AVE,1940 W FOSTER,OH,964060,3-7 AM SNOW ROUTE,20,FORD,60,Define,2016,TRUE,3/23/2016 3:15,TICKET - NO TOW
,,,,,,,,,,Y812875,,,,,,2/27/2016 0:00,,,-87.7088849,41.979608,2/27/2016 3:37,5404,N,KEDZIE,KEDZIE AVE,5404 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,HOND,60,Dismissed,2016,TRUE,2/27/2016 3:37,TICKET - NO TOW
,,,,,,,,,,S837134,,,,,,1/6/2016 0:00,,,-87.64887,41.91777,1/6/2016 19:36,1962,N,HALSTED,HALSTED ST,1962 N HALSTED,IL,964060,3-7 AM SNOW ROUTE,18,JEEP,60,Paid,2016,FALSE,1/6/2016 19:36,TICKET - NO TOW
,,,,,,,,,,1598316B,,,,,,3/22/2016 0:00,,,-87.6969699,41.9760049,3/22/2016 3:25,2720,W,FOSTER,FOSTER AVE,2720 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,CHEV,60,Paid,2016,TRUE,3/22/2016 3:25,TICKET - NO TOW
,,,,,,,,,,1711229B,,,,,,2/22/2016 0:00,,,-87.697685,41.9757251,2/22/2016 3:26,2721,W,FOSTER,FOSTER AVE,2721 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,FORD,60,Define,2016,TRUE,2/22/2016 3:26,TICKET - NO TOW
,,,,,,,,,,9306LY,,,,,,1/29/2016 0:00,,,-87.70916,41.98246,1/29/2016 3:12,5540,N,KEDZIE,KEDZIE AVE,5540 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,CHEV,120,Notice,2016,TRUE,1/29/2016 3:12,TICKET - NO TOW
,,,,,,,,,,V433636,,,,,,1/9/2016 0:00,,,-87.62676,41.85602,1/9/2016 3:09,1927,S,STATE,STATE ST,1927 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,VOLV,120,Notice,2016,TRUE,1/9/2016 3:09,TICKET - NO TOW
,,,,,,,,,,V437065,,,,,,1/23/2016 0:00,,,-87.6000816,41.7511858,1/23/2016 3:36,1003,E,79TH ST,79TH ST,1003 E 79TH ST,IL,964060,3-7 AM SNOW ROUTE,6,DODG,60,Dismissed,2016,TRUE,1/23/2016 3:36,TICKET - NO TOW
,,,,,,,,,,Y931993,,,,,,3/20/2016 0:00,,,-87.7051745,41.927527,3/20/2016 3:36,2570,N,MILWAUKEE,MILWAUKEE AVE,2570 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,MITS,120,Notice,2016,TRUE,3/20/2016 3:36,TICKET - NO TOW
,,,,,,,,,,SH7358,,,,,,3/22/2016 0:00,,,-87.6967163,41.9760049,3/22/2016 3:29,2702,W,FOSTER,FOSTER AVE,2702 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,DODG,60,Paid,2016,TRUE,3/22/2016 3:29,TICKET - NO TOW
,,,,,,,,,,Z347458,,,,,,3/19/2016 0:00,,,-87.6304299,41.9037928,3/19/2016 3:12,47,W,DIVISION,DIVISION ST,47 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,BMW,60,Paid,2016,TRUE,3/19/2016 3:12,TICKET - NO TOW
,,,,,,,,,,CBREZY1,,,,,,2/12/2016 0:00,,,-87.7155033,41.9755351,2/12/2016 3:17,3443,W,FOSTER,FOSTER AVE,3443 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,17,INFI,60,Paid,2016,TRUE,2/12/2016 3:17,TICKET - NO TOW
,,,,,,,,,,8281552,,,,,,2/7/2016 0:00,,,-87.62435,41.85265,2/7/2016 3:48,69,E,CERMAK,CERMAK,69 E CERMAK,IL,964060,3-7 AM SNOW ROUTE,1,TOYT,60,Paid,2016,TRUE,2/7/2016 3:48,TICKET - NO TOW
,,,,,,,,,,Z446604,,,,,,3/24/2016 0:00,,,-87.67468,42.01095,3/24/2016 3:13,7066,N,CLARK,CLARK ST,7066 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,HOND,60,Paid,2016,TRUE,3/24/2016 3:13,TICKET - NO TOW
,,,,,,,,,,S636058,,,,,,2/25/2016 0:00,,,-87.6762406,41.9094506,2/25/2016 4:51,1544,N,MILWAUKEE,MILWAUKEE AVE,1544 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,PONT,60,Paid,2016,TRUE,2/25/2016 4:51,TICKET - NO TOW
,,,,,,,,,,R551533,,,,,,3/26/2016 0:00,,,-87.66937,41.99836,3/26/2016 3:07,1536,W,DEVON,DEVON AVE,1536 W DEVON,IL,964060,3-7 AM SNOW ROUTE,24,HYUN,60,Paid,2016,TRUE,3/26/2016 3:07,TICKET - NO TOW
,,,,,,,,,,P450932,,,,,,3/31/2016 0:00,,,-87.6648216,41.9982749,3/31/2016 3:03,1346,W,DEVON,DEVON AVE,1346 W DEVON,IL,964060,3-7 AM SNOW ROUTE,24,MAZD,60,Dismissed,2016,TRUE,3/31/2016 3:03,TICKET - NO TOW
,,,,,,,,,,V799692,,,,,,4/16/2016 0:00,,,-87.7293992,41.8805398,4/16/2016 13:09,4131,W,MADISON,MADISON ST,4131 W MADISON,IL,964060,3-7 AM SNOW ROUTE,11,DODG,120,Notice,2016,TRUE,4/16/2016 13:09,TICKET - NO TOW
,,,,,,,,,,K913711,,,,,,3/6/2016 0:00,,,-87.6675462,41.9982549,3/6/2016 3:03,1444,W,DEVON,DEVON AVE,1444 W DEVON,IL,964060,3-7 AM SNOW ROUTE,24,BMW,60,Paid,2016,TRUE,3/6/2016 3:03,TICKET - NO TOW
,,,,,,,,,,R518495,,,,,,1/31/2016 0:00,,,-87.67532,41.90292,1/31/2016 3:27,1911,W,DIVISION,DIVISION ST,1911 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,12,TOYT,120,Paid,2016,TRUE,1/31/2016 3:27,TICKET - NO TOW
,,,,,,,,,,E989739,,,,,,3/20/2016 0:00,,,-87.6338082,41.9037011,3/20/2016 3:05,157,W,DIVISION,DIVISION ST,157 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,HOND,60,Paid,2016,TRUE,3/20/2016 3:05,TICKET - NO TOW
,,,,,,,,,,1443438B,,,,,,3/2/2016 0:00,,,-87.69436,41.92078,3/2/2016 3:10,2208,N,MILWAUKEE,MILWAUKEE AVE,2208 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,FORD,60,Dismissed,2016,TRUE,3/2/2016 3:10,TICKET - NO TOW
,,,,,,,,,,E703329,,,,,,1/29/2016 0:00,,,-87.6303646,41.9037933,1/29/2016 3:13,43,W,DIVISION,DIVISION ST,43 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,CHEV,120,Notice,2016,TRUE,1/29/2016 3:13,TICKET - NO TOW
,,,,,,,,,,E760220,,,,,,2/18/2016 0:00,,,-87.68031,41.97627,2/18/2016 3:06,2014,W,FOSTER,FOSTER AVE,2014 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,TOYT,60,Dismissed,2016,TRUE,2/18/2016 3:06,TICKET - NO TOW
,,,,,,,,,,S334266,,,,,,1/16/2016 0:00,,,-87.67693,41.9097,1/16/2016 3:18,1562,N,MILWAUKEE,MILWAUKEE AVE,1562 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,NISS,60,Paid,2016,TRUE,1/16/2016 3:18,TICKET - NO TOW
,,,,,,,,,,P210791,,,,,,2/6/2016 0:00,,,-87.67588,41.90903,2/6/2016 5:15,1524,N,MILWAUKEE,MILWAUKEE AVE,1524 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,CHRY,60,Dismissed,2016,TRUE,2/6/2016 5:15,TICKET - NO TOW
,,,,,,,,,,Z478980,,,,,,3/24/2016 0:00,,,-87.70907,41.97843,3/24/2016 4:00,5324,N,KEDZIE,KEDZIE AVE,5324 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,BUIC,120,Bankruptcy,2016,TRUE,3/24/2016 4:00,TICKET - NO TOW
,,,,,,,,,,Y953450,,,,,,1/10/2016 0:00,,,-87.7062468,41.8912443,1/10/2016 3:07,535,N,KEDZIE,KEDZIE AVE,535 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,CHRY,120,Notice,2016,TRUE,1/10/2016 3:07,TICKET - NO TOW
,,,,,,,,,,3114TX,,,,,,2/5/2016 0:00,,,-87.6732739,42.0068777,2/5/2016 3:05,6909,N,CLARK,CLARK ST,6909 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,FORD,60,Dismissed,2016,TRUE,2/5/2016 3:05,TICKET - NO TOW
,,,,,,,,,,Y761305,,,,,,2/7/2016 0:00,,,-87.67521,41.90927,2/7/2016 3:23,1519,N,MILWAUKEE,MILWAUKEE AVE,1519 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,PONT,120,Notice,2016,TRUE,2/7/2016 3:23,TICKET - NO TOW
,,,,,,,,,,2822TX,,,,,,2/3/2016 0:00,,,-87.6731151,42.00598,2/3/2016 3:06,6827,N,CLARK,CLARK ST,6827 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,NISS,60,Paid,2016,TRUE,2/3/2016 3:06,TICKET - NO TOW
,,,,,,,,,,Y931977,,,,,,3/6/2016 0:00,,,-87.674668,42.0139233,3/6/2016 4:17,7305,N,CLARK,CLARK ST,7305 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,TOYT,60,Paid,2016,TRUE,3/6/2016 4:17,TICKET - NO TOW
,,,,,,,,,,324S622,,,,,,2/28/2016 0:00,,,-87.67422,42.0082,2/28/2016 3:51,6956,N,CLARK,CLARK ST,6956 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,FORD,120,Paid,2016,TRUE,2/28/2016 3:51,TICKET - NO TOW
,,,,,,,,,,V956597,,,,,,2/14/2016 0:00,,,-87.6821949,41.9761249,2/14/2016 3:22,2112,W,FOSTER,FOSTER AVE,2112 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,FORD,120,Notice,2016,TRUE,2/14/2016 3:22,TICKET - NO TOW
,,,,,,,,,,Z771796,,,,,,1/30/2016 0:00,,,-87.7099233,41.881063,1/30/2016 4:11,3332,W,MADISON,MADISON ST,3332 W MADISON,IL,964060,3-7 AM SNOW ROUTE,11,CHEV,120,Notice,2016,TRUE,1/30/2016 4:11,TICKET - NO TOW
,,,,,,,,,,H877548,,,,,,1/24/2016 0:00,,,-87.7688,41.91959,1/24/2016 3:19,5712,W,GRAMD,GRAND AVE,5712 W GRAMD,IL,964060,3-7 AM SNOW ROUTE,25,FORD,120,Notice,2016,FALSE,1/24/2016 3:19,TICKET - NO TOW
,,,,,,,,,,P934503,,,,,,1/17/2016 0:00,,,-87.6739562,42.0097856,1/17/2016 3:29,7025,N,CLARK,CLARK ST,7025 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,FORD,120,Notice,2016,TRUE,1/17/2016 3:29,TICKET - NO TOW
,,,,,,,,,,R474228,,,,,,3/29/2016 0:00,,,-87.67589,42.0174,3/29/2016 3:13,7450,N,CLARK,CLARK ST,7450 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,TOYT,60,Dismissed,2016,TRUE,3/29/2016 3:13,TICKET - NO TOW
,,,,,,,,,,S963008,,,,,,2/13/2016 0:00,,,-87.7048953,41.8460636,2/13/2016 3:17,2505,S,KEDZIE,KEDZIE AVE,2505 S KEDZIE,IL,964060,3-7 AM SNOW ROUTE,10,SATR,120,Notice,2016,TRUE,2/13/2016 3:17,TICKET - NO TOW
,,,,,,,,,,DZP047,,,,,,1/24/2016 0:00,,,-87.6052,41.73551,1/24/2016 4:33,8736,S,COTTAGE GR AV,COTTAGE GROVE AVE,8736 S COTTAGE GR AV,IA,964060,3-7 AM SNOW ROUTE,6,DODG,120,Notice,2016,TRUE,1/24/2016 4:33,TICKET - NO TOW
,,,,,,,,,,DVQ533,,,,,,5/22/2016 0:00,,,-87.6074868,41.8228749,5/22/2016 15:36,766,E,OAKWOOD,OAKWOOD,766 E OAKWOOD,FL,964060,3-7 AM SNOW ROUTE,2,DODG,60,Define,2016,FALSE,5/22/2016 15:36,TICKET - NO TOW
,,,,,,,,,,L564089,,,,,,5/22/2016 0:00,,,-87.6076393,41.8228749,5/22/2016 21:20,746,E,OAKWODO,OAKWOOD,746 E OAKWODO,IL,964060,3-7 AM SNOW ROUTE,2,HYUN,60,Paid,2016,FALSE,5/22/2016 21:20,TICKET - NO TOW
,,,,,,,,,,V256206,,,,,,1/24/2016 0:00,,,-87.66208,41.75063,1/24/2016 3:36,1522,W,79TH ST,79TH ST,1522 W 79TH ST,IL,964060,3-7 AM SNOW ROUTE,6,DODG,120,Notice,2016,TRUE,1/24/2016 3:36,TICKET - NO TOW
,,,,,,,,,,N515232,,,,,,5/28/2016 0:00,,,-87.6074868,41.8228749,5/28/2016 14:47,766,E,OAKWOOD,OAKWOOD,766 E OAKWOOD,IL,964060,3-7 AM SNOW ROUTE,2,HYUN,120,Notice,2016,FALSE,5/28/2016 14:47,TICKET - NO TOW
,,,,,,,,,,Z98077,,,,,,1/31/2016 0:00,,,-87.60552,41.7485,1/31/2016 3:26,8028,S,COTTAGE GROVE,COTTAGE GROVE AVE,8028 S COTTAGE GROVE,IL,964060,3-7 AM SNOW ROUTE,6,TOYT,60,Paid,2016,TRUE,1/31/2016 3:26,TICKET - NO TOW
,,,,,,,,,,Y860290,,,,,,2/13/2016 0:00,,,-87.7034019,41.7946411,2/13/2016 3:38,5425,S,KEDZIE,KEDZIE AVE,5425 S KEDZIE,IL,964060,3-7 AM SNOW ROUTE,8,PLYM,120,Notice,2016,TRUE,2/13/2016 3:38,TICKET - NO TOW
